INVNUM,Client_id,Inv_date,Inv_paid,Inv_Paid_date,Comments,Suppl1,Price,Quantity,PriceSuppl1,Suppl2,Price,Quantity,PriceSuppl2,Suppl3,Price,Quantity,PriceSuppl3,Suppl4,Price,Quantity,PriceSuppl4,Suppl5,Price,Quantity,PriceSuppl5,Suppl6,Price,Quantity,PriceSuppl6,Suppl7,Price,Quantity,PriceSuppl7,Total(Suppl)
INV0117,4708110702087,2014-04-04,Y,2014-04-09,,Supplement-211,216.70,2,433.40,,,,,,,,,,,,,,,,,,,,,,,,, R 433.40 
INV0152,4708110702087,2014-06-17,Y,2014-06-27,,Supplement-223,309.56,3,928.68,,,,,,,,,,,,,,,,,,,,,,,,, R 928.68 
INV0603,4708110702087,2015-12-17,Y,2015-12-19,,Supplement-189,141.46,2,282.92,,,,,,,,,,,,,,,,,,,,,,,,, R 282.92 
INV0890,4708110702087,2017-03-06,Y,2017-03-10,,Supplement-159,260.02,2,520.04,,,,,,,,,,,,,,,,,,,,,,,,, R 520.04 
INV01410,4708110702087,2018-11-18,Y,2018-11-26,,Supplement-49,260.28,1,260.28,Supplement-126,277.90,2,555.81,,,,,,,,,,,,,,,,,,,,, R 816.09 
INV01555,4708110702087,2019-10-15,Y,2019-10-17,,Supplement-4,268.08,1,268.08,Supplement-100,145.83,5,729.14,Supplement-54,297.16,1,297.16,,,,,,,,,,,,,,,,," R 1,294.39 "
INV0553,47072706087,2015-11-01,Y,2015-11-10,,Supplement-85,196.44,3,589.32,,,,,,,,,,,,,,,,,,,,,,,,, R 589.32 
INV0984,47072706087,2017-08-12,Y,2017-08-21,,Supplement-132,289.74,4,1158.96,,,,,,,,,,,,,,,,,,,,,,,,," R 1,158.96 "
INV01215,47072706087,2018-05-20,Y,2018-05-23,,Supplement-214,257.64,4,1030.56,Supplement-109,224.94,2,449.88,,,,,,,,,,,,,,,,,,,,," R 1,480.44 "
INV0075,4702060556086,2013-12-04,Y,2013-12-10,,Supplement-183,203.10,5,1015.50,Supplement-28,175.92,5,879.60,Supplement-232,255.28,5,1276.40,,,,,,,,,,,,,,,,," R 3,171.50 "
INV0245,4702060556086,2015-02-03,Y,2015-02-04,,Supplement-21,303.60,1,303.60,Supplement-147,220.52,3,661.56,,,,,,,,,,,,,,,,,,,,, R 965.16 
INV0510,4702060556086,2015-09-23,Y,2015-09-24,,Supplement-185,185.30,1,185.30,,,,,,,,,,,,,,,,,,,,,,,,, R 185.30 
INV01409,4702060556086,2018-11-18,Y,2018-11-20,,Supplement-39,281.68,2,563.36,,,,,,,,,,,,,,,,,,,,,,,,, R 563.36 
INV0712,4701240299087,2016-05-27,Y,2016-06-02,,Supplement-165,278.08,3,834.24,,,,,,,,,,,,,,,,,,,,,,,,, R 834.24 
INV01009,4701240299087,2017-09-28,Y,2017-10-04,,Supplement-178,238.82,5,1194.08,,,,,,,,,,,,,,,,,,,,,,,,," R 1,194.08 "
INV01326,4701240299087,2018-09-09,Y,2018-09-16,,Supplement-55,175.16,5,875.79,,,,,,,,,,,,,,,,,,,,,,,,, R 875.79 
INV0017,4603230789086,2013-01-21,Y,2013-01-26,,Supplement-214,205.20,4,820.80,,,,,,,,,,,,,,,,,,,,,,,,, R 820.80 
INV0720,4603230789086,2016-06-08,Y,2016-06-11,,Supplement-73,257.48,5,1287.39,Supplement-50,296.99,3,890.98,,,,,,,,,,,,,,,,,,,,," R 2,178.37 "
INV01361,4603230789086,2018-10-13,Y,2018-10-23,,Supplement-124,280.62,1,280.62,Supplement-221,258.88,4,1035.52,,,,,,,,,,,,,,,,,,,,," R 1,316.14 "
INV01363,4603230789086,2018-10-16,Y,2018-10-20,,Supplement-93,277.16,1,277.16,,,,,,,,,,,,,,,,,,,,,,,,, R 277.16 
INV0542,4601060401083,2015-10-17,Y,2015-10-27,,Supplement-182,262.30,3,786.90,,,,,,,,,,,,,,,,,,,,,,,,, R 786.90 
INV0896,4601060401083,2017-03-08,Y,2017-03-16,,Supplement-42,401.64,4,1606.56,Supplement-41,190.48,3,571.44,,,,,,,,,,,,,,,,,,,,," R 2,178.00 "
INV01190,4601060401083,2018-04-24,Y,2018-04-30,,Supplement-130,234.94,3,704.82,Supplement-70,245.20,3,735.60,,,,,,,,,,,,,,,,,,,,," R 1,440.42 "
INV0684,4601060264085,2016-04-14,Y,2016-04-19,,Supplement-213,226.34,4,905.36,,,,,,,,,,,,,,,,,,,,,,,,, R 905.36 
INV0806,4601060264085,2016-10-10,Y,2016-10-14,,Supplement-161,240.64,1,240.64,,,,,,,,,,,,,,,,,,,,,,,,, R 240.64 
INV0835,4601060264085,2016-12-03,Y,2016-12-11,,Supplement-98,185.92,4,743.68,Supplement-50,296.99,5,1484.97,,,,,,,,,,,,,,,,,,,,," R 2,228.65 "
INV01057,4601060264085,2017-12-16,Y,2017-12-23,,Supplement-155,183.02,2,366.04,,,,,,,,,,,,,,,,,,,,,,,,, R 366.04 
INV01144,4601060264085,2018-03-19,Y,2018-03-27,,Supplement-119,158.54,2,317.08,Supplement-93,174.56,2,349.11,Supplement-29,93.40,1,93.40,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,,,,,,,,," R 1,265.76 "
INV0409,4512220543086,2015-07-04,Y,2015-07-05,,Supplement-171,375.68,3,1127.04,,,,,,,,,,,,,,,,,,,,,,,,," R 1,127.04 "
INV01091,4512030696084,2018-02-02,Y,2018-02-02,,Supplement-18,184.78,2,369.56,Supplement-127,216.70,5,1083.50,,,,,,,,,,,,,,,,,,,,," R 1,453.06 "
INV01390,4512030696084,2018-11-08,Y,2018-11-16,,Supplement-190,292.46,4,1169.84,,,,,,,,,,,,,,,,,,,,,,,,," R 1,169.84 "
INV0600,4511070585086,2015-12-15,Y,2015-12-20,,Supplement-209,189.34,3,568.02,,,,,,,,,,,,,,,,,,,,,,,,, R 568.02 
INV0621,4511070585086,2016-01-03,Y,2016-01-10,,Supplement-191,297.72,3,893.16,Supplement-243,151.10,1,151.10,,,,,,,,,,,,,,,,,,,,," R 1,044.26 "
INV0804,4511070585086,2016-10-05,Y,2016-10-12,,Supplement-213,226.34,3,679.02,Supplement-176,201.88,4,807.52,,,,,,,,,,,,,,,,,,,,," R 1,486.54 "
INV0986,4511070585086,2017-08-18,Y,2017-08-28,,Supplement-42,401.64,4,1606.56,,,,,,,,,,,,,,,,,,,,,,,,," R 1,606.56 "
INV01030,4511070585086,2017-10-28,Y,2017-10-31,,Supplement-1,336.66,4,1346.64,,,,,,,,,,,,,,,,,,,,,,,,," R 1,346.64 "
INV01426,4511070585086,2018-12-02,Y,2018-12-11,,Supplement-225,219.55,5,1097.75,Supplement-35,132.24,4,528.96,,,,,,,,,,,,,,,,,,,,," R 1,626.71 "
INV01501,4511070585086,2019-05-16,Y,2019-05-22,,Supplement-232,361.30,1,361.30,Supplement-155,188.72,5,943.60,,,,,,,,,,,,,,,,,,,,," R 1,304.90 "
INV0001,4510260369082,2012-01-28,Y,2012-02-03,,Supplement-197,236.60,3,195.00,Supplement-156,80.00,2,160.00,,,,,,,,,,,,,,,,,,,,, R 355.00 
INV0195,4510260369082,2014-11-10,Y,2014-11-20,,Supplement-117,206.13,4,824.52,Supplement-133,201.88,4,807.52,,,,,,,,,,,,,,,,,,,,," R 1,632.04 "
INV0366,4510260369082,2015-05-24,Y,2015-06-01,,Supplement-80,233.80,1,233.80,,,,,,,,,,,,,,,,,,,,,,,,, R 233.80 
INV01415,4510260369082,2018-11-24,Y,2018-12-01,,Supplement-210,201.88,1,201.88,Supplement-105,317.02,5,1585.10,,,,,,,,,,,,,,,,,,,,," R 1,786.98 "
INV0261,4509220879086,2015-02-13,Y,2015-02-14,,Supplement-158,146.59,2,293.18,,,,,,,,,,,,,,,,,,,,,,,,, R 293.18 
INV0301,4509220879086,2015-04-02,Y,2015-04-08,,Supplement-152,206.44,5,1032.20,,,,,,,,,,,,,,,,,,,,,,,,," R 1,032.20 "
INV0754,4509220879086,2016-07-27,Y,2016-08-06,,Supplement-183,269.22,4,1076.88,Supplement-132,285.18,3,855.54,,,,,,,,,,,,,,,,,,,,," R 1,932.42 "
INV0998,4509220879086,2017-09-06,Y,2017-09-12,,Supplement-173,326.14,4,1304.56,Supplement-89,343.24,4,1372.96,,,,,,,,,,,,,,,,,,,,," R 2,677.52 "
INV01090,4509220879086,2018-02-01,Y,2018-02-10,,Supplement-65,189.34,4,757.36,Supplement-220,326.14,4,1304.56,,,,,,,,,,,,,,,,,,,,," R 2,061.92 "
INV0443,4509140295084,2015-07-26,Y,2015-07-29,,Supplement-207,553.13,1,553.13,,,,,,,,,,,,,,,,,,,,,,,,, R 553.13 
INV0515,4509140295084,2015-09-25,Y,2015-09-30,,Supplement-155,120.32,4,481.28,,,,,,,,,,,,,,,,,,,,,,,,, R 481.28 
INV0637,4509140295084,2016-01-25,Y,2016-02-01,,Supplement-107,266.86,4,1067.44,Supplement-231,330.78,2,661.56,,,,,,,,,,,,,,,,,,,,," R 1,729.00 "
INV0889,4509140295084,2017-03-04,Y,2017-03-12,,Supplement-42,401.64,1,401.64,Supplement-96,194.86,3,584.58,,,,,,,,,,,,,,,,,,,,, R 986.22 
INV01112,4509140295084,2018-02-15,Y,2018-02-21,,Supplement-86,192.58,5,962.90,,,,,,,,,,,,,,,,,,,,,,,,, R 962.90 
INV0045,4508260675083,2013-06-09,Y,2013-06-17,,Supplement-205,222.92,2,445.84,Supplement-228,96.56,5,482.81,Supplement-146,164.26,3,492.78,,,,,,,,,,,,,,,,," R 1,421.43 "
INV01197,4508260675083,2018-05-01,Y,2018-05-08,,Supplement-36,290.62,3,871.86,,,,,,,,,,,,,,,,,,,,,,,,, R 871.86 
INV01444,4508260675083,2018-12-22,Y,2018-12-27,,Supplement-127,216.70,3,650.10,Supplement-38,237.74,3,713.22,,,,,,,,,,,,,,,,,,,,," R 1,363.32 "
INV01521,4508260675083,2019-07-07,Y,2019-07-13,,Supplement-190,323.24,2,646.48,Supplement-104,438.82,5,2194.10,Supplement-90,221.26,2,442.52,,,,,,,,,,,,,,,,," R 3,283.10 "
INV0568,4504280921086,2015-11-15,Y,2015-11-24,,Supplement-78,224.68,2,449.36,Supplement-219,218.10,4,872.40,,,,,,,,,,,,,,,,,,,,," R 1,321.76 "
INV0747,4504280921086,2016-07-20,Y,2016-07-29,,Supplement-153,237.22,5,1186.10,,,,,,,,,,,,,,,,,,,,,,,,," R 1,186.10 "
INV0923,4504280921086,2017-05-03,Y,2017-05-08,,Supplement-157,256.86,5,1284.30,Supplement-14,303.31,3,909.92,,,,,,,,,,,,,,,,,,,,," R 2,194.22 "
INV0946,4504280921086,2017-06-05,Y,2017-06-14,,Supplement-64,167.68,5,838.40,,,,,,,,,,,,,,,,,,,,,,,,, R 838.40 
INV01120,4504280921086,2018-02-23,Y,2018-03-05,,Supplement-140,238.64,4,954.55,,,,,,,,,,,,,,,,,,,,,,,,, R 954.55 
INV0359,4410200801082,2015-05-18,Y,2015-05-19,,Supplement-141,166.54,5,832.70,Supplement-198,180.48,3,541.44,,,,,,,,,,,,,,,,,,,,," R 1,374.14 "
INV0662,4410200801082,2016-03-15,Y,2016-03-24,,Supplement-192,238.36,2,476.72,,,,,,,,,,,,,,,,,,,,,,,,, R 476.72 
INV01411,4410200801082,2018-11-18,Y,2018-11-18,,Supplement-150,400.24,5,2001.20,,,,,,,,,,,,,,,,,,,,,,,,," R 2,001.20 "
INV0207,4403240664081,2014-12-11,Y,2014-12-11,,Supplement-42,322.98,4,1291.92,Supplement-145,218.80,4,875.20,Supplement-150,319.30,5,1596.50,,,,,,,,,,,,,,,,," R 3,763.62 "
INV0483,4403240664081,2015-09-07,Y,2015-09-08,,Supplement-193,222.30,2,444.60,Supplement-108,232.48,2,464.96,,,,,,,,,,,,,,,,,,,,, R 909.56 
INV01121,4403190822084,2018-02-23,Y,2018-02-24,,Supplement-22,220.12,4,880.48,Supplement-19,156.28,2,312.56,,,,,,,,,,,,,,,,,,,,," R 1,193.04 "
INV01316,4403190822084,2018-09-03,Y,2018-09-12,,Supplement-96,205.12,3,615.36,Supplement-167,249.76,1,249.76,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,,,,,,,,,,,,," R 1,371.28 "
INV01327,4403190822084,2018-09-10,Y,2018-09-12,,Supplement-217,380.24,4,1520.96,Supplement-124,280.62,1,280.62,,,,,,,,,,,,,,,,,,,,," R 1,801.58 "
INV01366,4403190822084,2018-10-17,Y,2018-10-23,,Supplement-135,208.98,1,208.98,,,,,,,,,,,,,,,,,,,,,,,,, R 208.98 
INV01416,4403190822084,2018-11-24,Y,2018-12-02,,Supplement-153,262.30,4,1049.20,Supplement-131,303.16,2,606.32,,,,,,,,,,,,,,,,,,,,," R 1,655.52 "
INV01476,4403190822084,2019-03-01,Y,2019-03-05,,Supplement-23,610.00,3,1830.00,Supplement-167,261.16,1,261.16,,,,,,,,,,,,,,,,,,,,," R 2,091.16 "
INV01482,4403190822084,2019-03-14,Y,2019-03-24,,Supplement-110,282.82,2,565.64,Supplement-192,304.48,1,304.48,,,,,,,,,,,,,,,,,,,,, R 870.12 
INV0217,4401230403085,2015-01-04,Y,2015-01-09,,Supplement-12,262.38,3,787.14,,,,,,,,,,,,,,,,,,,,,,,,, R 787.14 
INV0337,4401230403085,2015-04-25,Y,2015-05-02,,Supplement-49,207.84,2,415.68,,,,,,,,,,,,,,,,,,,,,,,,, R 415.68 
INV0437,4401230403085,2015-07-21,Y,2015-07-23,,Supplement-179,258.52,5,1292.60,Supplement-150,346.66,1,346.66,,,,,,,,,,,,,,,,,,,,," R 1,639.26 "
INV0605,4401230403085,2015-12-18,Y,2015-12-27,,Supplement-244,268.00,3,804.00,,,,,,,,,,,,,,,,,,,,,,,,, R 804.00 
INV0265,4308010928085,2015-02-19,Y,2015-02-21,,Supplement-139,146.02,1,146.02,Supplement-127,169.96,2,339.92,Supplement-184,338.94,3,1016.82,,,,,,,,,,,,,,,,," R 1,502.76 "
INV0693,4307190367081,2016-05-06,Y,2016-05-08,,Supplement-238,232.04,4,928.16,Supplement-151,247.19,3,741.57,,,,,,,,,,,,,,,,,,,,," R 1,669.73 "
INV0903,4307190367081,2017-03-21,Y,2017-03-21,,Supplement-16,244.14,3,732.42,,,,,,,,,,,,,,,,,,,,,,,,, R 732.42 
INV0307,4302130387083,2015-04-05,Y,2015-04-13,,Supplement-103,539.90,5,2699.52,,,,,,,,,,,,,,,,,,,,,,,,," R 2,699.52 "
INV0871,4302130387083,2017-01-25,Y,2017-01-27,,Supplement-73,262.04,5,1310.19,Supplement-185,197.84,5,989.20,,,,,,,,,,,,,,,,,,,,," R 2,299.39 "
INV0083,4211180586086,2014-01-07,Y,2014-01-14,,Supplement-58,192.14,4,768.58,Supplement-183,239.58,5,1197.90,,,,,,,,,,,,,,,,,,,,," R 1,966.48 "
INV0158,4211180586086,2014-07-05,Y,2014-07-12,,Supplement-40,103.24,4,412.94,,,,,,,,,,,,,,,,,,,,,,,,, R 412.94 
INV0190,4211180586086,2014-10-25,Y,2014-10-27,,Supplement-27,189.60,1,189.60,Supplement-236,147.06,1,147.06,,,,,,,,,,,,,,,,,,,,, R 336.66 
INV01509,4211180586086,2019-06-14,Y,2019-06-15,,Supplement-174,378.84,1,378.84,Supplement-105,348.94,3,1046.82,,,,,,,,,,,,,,,,,,,,," R 1,425.66 "
INV01557,4211180586086,2019-10-22,Y,2019-10-30,,Supplement-207,629.51,3,1888.52,Supplement-34,292.98,3,878.94,Supplement-140,263.72,4,1054.87,,,,,,,,,,,,,,,,," R 3,822.34 "
INV0638,4207260415085,2016-01-26,Y,2016-02-03,,Supplement-139,163.12,5,815.60,,,,,,,,,,,,,,,,,,,,,,,,, R 815.60 
INV01093,4207260415085,2018-02-03,Y,2018-02-09,,Supplement-178,238.82,2,477.63,,,,,,,,,,,,,,,,,,,,,,,,, R 477.63 
INV01185,4207260415085,2018-04-21,Y,2018-04-22,,Supplement-129,279.66,5,1398.30,Supplement-54,273.22,3,819.66,,,,,,,,,,,,,,,,,,,,," R 2,217.96 "
INV0311,4204250189082,2015-04-06,Y,2015-04-14,,Supplement-173,295.36,5,1476.80,,,,,,,,,,,,,,,,,,,,,,,,," R 1,476.80 "
INV0225,4111180106083,2015-01-11,Y,2015-01-11,,Supplement-121,241.16,3,723.48,Supplement-206,267.82,1,267.82,,,,,,,,,,,,,,,,,,,,, R 991.30 
INV0512,4111180106083,2015-09-24,Y,2015-09-26,,Supplement-122,239.76,3,719.28,,,,,,,,,,,,,,,,,,,,,,,,, R 719.28 
INV0547,4111180106083,2015-10-21,Y,2015-10-31,,Supplement-155,120.32,2,240.64,,,,,,,,,,,,,,,,,,,,,,,,, R 240.64 
INV0616,4111180106083,2015-12-27,Y,2015-12-27,,Supplement-217,294.74,1,294.74,,,,,,,,,,,,,,,,,,,,,,,,, R 294.74 
INV0704,4111180106083,2016-05-17,Y,2016-05-24,,Supplement-20,191.62,1,191.62,Supplement-111,93.48,2,186.96,,,,,,,,,,,,,,,,,,,,, R 378.58 
INV0133,4110240825083,2014-05-16,Y,2014-05-18,,Supplement-222,283.60,2,567.20,Supplement-198,179.34,2,358.68,Supplement-97,173.20,5,866.00,,,,,,,,,,,,,,,,," R 1,791.88 "
INV0166,4110240825083,2014-07-16,Y,2014-07-21,,Supplement-80,209.86,5,1049.30,Supplement-203,342.36,2,684.72,Supplement-114,186.44,3,559.32,,,,,,,,,,,,,,,,," R 2,293.34 "
INV0205,4110240825083,2014-12-06,Y,2014-12-08,,Supplement-111,55.86,1,55.86,,,,,,,,,,,,,,,,,,,,,,,,, R 55.86 
INV0255,4110240825083,2015-02-09,Y,2015-02-12,,Supplement-52,161.50,5,807.51,,,,,,,,,,,,,,,,,,,,,,,,, R 807.51 
INV01106,4110240825083,2018-02-10,Y,2018-02-14,,Supplement-68,256.60,1,256.60,Supplement-228,215.12,2,430.24,,,,,,,,,,,,,,,,,,,,, R 686.84 
INV0010,4106120248084,2013-01-01,Y,2013-01-04,,Supplement-197,236.60,4,946.40,Supplement-26,181.18,3,543.54,,,,,,,,,,,,,,,,,,,,," R 1,489.94 "
INV0014,4106120248084,2013-01-14,Y,2013-01-18,,Supplement-86,92.26,3,276.78,,,,,,,,,,,,,,,,,,,,,,,,, R 276.78 
INV0027,4106120248084,2013-03-06,Y,2013-03-15,,Supplement-226,86.64,4,346.56,,,,,,,,,,,,,,,,,,,,,,,,, R 346.56 
INV0044,4106120248084,2013-06-08,Y,2013-06-11,,Supplement-145,175.48,2,350.96,Supplement-89,214.42,1,214.42,Supplement-20,130.06,5,650.30,Supplement-182,203.02,3,609.06,,,,,,,,,,,,," R 1,824.74 "
INV0026,4104200140083,2013-03-05,Y,2013-03-09,,Supplement-241,124.00,3,372.00,Supplement-168,135.06,3,405.18,Supplement-127,116.38,5,581.90,Supplement-107,203.02,4,812.08,Supplement-185,138.56,1,138.56,,,,,,,,," R 2,309.72 "
INV0956,4104200140083,2017-06-18,Y,2017-06-18,,Supplement-7,283.52,4,1134.08,Supplement-70,244.06,1,244.06,,,,,,,,,,,,,,,,,,,,," R 1,378.14 "
INV01212,4104200140083,2018-05-17,Y,2018-05-20,,Supplement-199,315.00,2,630.00,Supplement-109,224.94,1,224.94,,,,,,,,,,,,,,,,,,,,, R 854.94 
INV01242,4103240120082,2018-06-17,Y,2018-06-24,,Supplement-26,280.36,5,1401.80,Supplement-189,182.50,5,912.50,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,Supplement-236,126.54,2,253.08,,,,,,,,," R 3,073.54 "
INV0052,4102140915085,2013-07-06,Y,2013-07-13,,Supplement-178,125.96,1,125.96,Supplement-33,183.46,4,733.84,Supplement-162,214.94,1,214.94,,,,,,,,,,,,,,,,," R 1,074.74 "
INV0279,4102140915085,2015-03-05,Y,2015-03-07,,Supplement-10,186.38,3,559.14,Supplement-57,148.74,2,297.49,,,,,,,,,,,,,,,,,,,,, R 856.63 
INV01146,4102140915085,2018-03-20,Y,2018-03-25,,Supplement-26,280.36,4,1121.44,Supplement-174,349.20,4,1396.80,,,,,,,,,,,,,,,,,,,,," R 2,518.24 "
INV01543,4102140915085,2019-09-07,Y,2019-09-07,,Supplement-81,367.18,4,1468.72,Supplement-104,438.82,3,1316.46,Supplement-39,304.48,4,1217.92,Supplement-19,161.98,2,323.96,Supplement-237,212.04,1,212.04,,,,,,,,," R 4,539.10 "
INV0481,4011110520082,2015-09-06,Y,2015-09-09,,Supplement-60,222.40,3,667.20,,,,,,,,,,,,,,,,,,,,,,,,, R 667.20 
INV01038,4011110520082,2017-11-13,Y,2017-11-22,,Supplement-199,299.04,4,1196.16,Supplement-21,307.02,2,614.04,,,,,,,,,,,,,,,,,,,,," R 1,810.20 "
INV01150,4011110520082,2018-03-24,Y,2018-03-27,,Supplement-76,327.28,5,1636.40,Supplement-240,198.46,2,396.92,,,,,,,,,,,,,,,,,,,,," R 2,033.32 "
INV01413,4011110520082,2018-11-22,Y,2018-12-01,,Supplement-11,205.75,2,411.50,Supplement-117,277.95,1,277.95,,,,,,,,,,,,,,,,,,,,, R 689.45 
INV0079,4005040289082,2013-12-16,Y,2013-12-17,,Supplement-114,147.68,2,295.36,Supplement-21,232.92,3,698.76,Supplement-57,127.08,1,127.08,Supplement-190,164.78,1,164.78,,,,,,,,,,,,," R 1,285.98 "
INV0087,4005040289082,2014-01-22,Y,2014-01-23,,Supplement-119,196.16,5,980.81,Supplement-206,241.60,4,966.40,,,,,,,,,,,,,,,,,,,,," R 1,947.21 "
INV0424,4005040289082,2015-07-16,Y,2015-07-21,,Supplement-180,197.14,1,197.14,Supplement-186,185.92,1,185.92,,,,,,,,,,,,,,,,,,,,, R 383.06 
INV0667,4005040289082,2016-03-17,Y,2016-03-19,,Supplement-241,200.38,4,801.52,,,,,,,,,,,,,,,,,,,,,,,,, R 801.52 
INV0252,4004220578084,2015-02-07,Y,2015-02-14,,Supplement-132,282.90,5,1414.50,Supplement-52,161.50,5,807.51,,,,,,,,,,,,,,,,,,,,," R 2,222.01 "
INV0741,4004220578084,2016-07-15,Y,2016-07-24,,Supplement-37,230.48,4,921.90,Supplement-73,257.48,5,1287.39,,,,,,,,,,,,,,,,,,,,," R 2,209.29 "
INV0915,4004220578084,2017-04-19,Y,2017-04-20,,Supplement-177,220.12,3,660.36,,,,,,,,,,,,,,,,,,,,,,,,, R 660.36 
INV01064,4004220578084,2017-12-26,Y,2017-12-31,,Supplement-62,392.97,4,1571.89,Supplement-154,342.88,1,342.88,,,,,,,,,,,,,,,,,,,,," R 1,914.77 "
INV0160,400422050085,2014-07-10,Y,2014-07-16,,Supplement-64,87.88,1,87.88,,,,,,,,,,,,,,,,,,,,,,,,, R 87.88 
INV0831,400422050085,2016-11-25,Y,2016-11-28,,Supplement-121,266.24,1,266.24,Supplement-30,310.70,2,621.40,,,,,,,,,,,,,,,,,,,,, R 887.64 
INV0947,400422050085,2017-06-07,Y,2017-06-12,,Supplement-43,190.30,3,570.90,,,,,,,,,,,,,,,,,,,,,,,,, R 570.90 
INV01298,400422050085,2018-08-20,Y,2018-08-27,,Supplement-88,314.67,4,1258.70,Supplement-94,259.84,2,519.68,,,,,,,,,,,,,,,,,,,,," R 1,778.38 "
INV01536,400422050085,2019-08-14,Y,2019-08-21,,Supplement-240,204.16,5,1020.80,Supplement-66,201.88,3,605.64,Supplement-213,279.92,4,1119.68,Supplement-90,221.26,5,1106.30,,,,,,,,,,,,," R 3,852.42 "
INV0046,4003100886084,2013-06-14,Y,2013-06-23,,Supplement-47,152.40,3,457.19,Supplement-198,131.46,2,262.92,Supplement-94,175.48,3,526.44,,,,,,,,,,,,,,,,," R 1,246.55 "
INV0275,4003100886084,2015-03-01,Y,2015-03-10,,Supplement-4,184.86,4,739.44,Supplement-26,217.66,3,652.98,,,,,,,,,,,,,,,,,,,,," R 1,392.42 "
INV0776,4003100886084,2016-08-23,Y,2016-08-23,,Supplement-171,389.36,5,1946.80,Supplement-63,127.78,2,255.56,,,,,,,,,,,,,,,,,,,,," R 2,202.36 "
INV0992,4003100886084,2017-08-26,Y,2017-08-28,,Supplement-61,264.58,4,1058.32,Supplement-142,141.10,4,564.40,,,,,,,,,,,,,,,,,,,,," R 1,622.72 "
INV01378,4003100886084,2018-10-27,Y,2018-10-28,,Supplement-129,279.66,3,838.98,,,,,,,,,,,,,,,,,,,,,,,,, R 838.98 
INV01427,4003100886084,2018-12-03,Y,2018-12-06,,Supplement-112,2745.16,2,5490.32,,,,,,,,,,,,,,,,,,,,,,,,," R 5,490.32 "
INV0570,3912200408082,2015-11-16,Y,2015-11-19,,Supplement-164,253.18,2,506.36,Supplement-83,237.74,3,713.22,,,,,,,,,,,,,,,,,,,,," R 1,219.58 "
INV0971,3912200408082,2017-07-19,Y,2017-07-24,,Supplement-64,167.68,5,838.40,,,,,,,,,,,,,,,,,,,,,,,,, R 838.40 
INV01306,3912200408082,2018-08-24,Y,2018-08-24,,Supplement-75,239.50,2,479.00,Supplement-226,145.92,4,583.68,,,,,,,,,,,,,,,,,,,,," R 1,062.68 "
INV01396,3912200408082,2018-11-10,Y,2018-11-11,,Supplement-86,192.58,2,385.16,,,,,,,,,,,,,,,,,,,,,,,,, R 385.16 
INV0070,3911070339085,2013-11-15,Y,2013-11-23,,Supplement-94,175.48,3,526.44,Supplement-62,281.25,4,1125.01,Supplement-209,158.56,2,317.12,,,,,,,,,,,,,,,,," R 1,968.57 "
INV0299,3911070339085,2015-03-24,Y,2015-03-26,,Supplement-82,156.28,1,156.28,,,,,,,,,,,,,,,,,,,,,,,,, R 156.28 
INV0802,3911070339085,2016-10-02,Y,2016-10-06,,Supplement-58,225.20,3,675.61,Supplement-110,192.76,1,192.76,,,,,,,,,,,,,,,,,,,,, R 868.37 
INV01267,3911070339085,2018-07-13,Y,2018-07-18,,Supplement-196,356.30,2,712.60,Supplement-4,245.28,3,735.84,,,,,,,,,,,,,,,,,,,,," R 1,448.44 "
INV01297,3911070339085,2018-08-17,Y,2018-08-18,,Supplement-175,332.98,2,665.96,,,,,,,,,,,,,,,,,,,,,,,,, R 665.96 
INV01391,3911070339085,2018-11-08,Y,2018-11-10,,Supplement-93,277.16,2,554.31,,,,,,,,,,,,,,,,,,,,,,,,, R 554.31 
INV0179,3909170450081,2014-09-07,Y,2014-09-09,,Supplement-164,218.98,1,218.98,,,,,,,,,,,,,,,,,,,,,,,,, R 218.98 
INV0308,3909170450081,2015-04-05,Y,2015-04-13,,Supplement-43,170.92,2,341.84,,,,,,,,,,,,,,,,,,,,,,,,, R 341.84 
INV01402,3909170450081,2018-11-14,Y,2018-11-20,,Supplement-182,306.76,2,613.52,,,,,,,,,,,,,,,,,,,,,,,,, R 613.52 
INV0123,3906250668088,2014-04-11,Y,2014-04-18,,Supplement-,,,,,,,,,,,,,,,,,,,,,,,,,,,, R -   
INV0479,3906250668088,2015-09-04,Y,2015-09-07,,Supplement-74,210.82,2,421.64,,,,,,,,,,,,,,,,,,,,,,,,, R 421.64 
INV01207,3906250668088,2018-05-14,Y,2018-05-20,,Supplement-121,297.02,1,297.02,,,,,,,,,,,,,,,,,,,,,,,,, R 297.02 
INV01586,3906250668088,2020-02-01,,,,Supplement-78,294.22,5,1471.10,Supplement-26,307.72,2,615.44,Supplement-174,378.84,3,1136.52,,,,,,,,,,,,,,,,," R 3,223.06 "
INV0405,3906160799085,2015-07-02,Y,2015-07-09,,Supplement-152,206.44,5,1032.20,Supplement-203,370.86,4,1483.44,,,,,,,,,,,,,,,,,,,,," R 2,515.64 "
INV0446,3906160799085,2015-08-05,Y,2015-08-10,,Supplement-198,180.48,4,721.92,Supplement-163,128.92,3,386.76,,,,,,,,,,,,,,,,,,,,," R 1,108.68 "
